grainID,grainType,quantity,price,supplierName,reorderLevel,DateofOrder,batchNumber,warehouse
1119,Quinoa,495,2.87,"ABC Farms",343,09-02-2025,PTDH,"Warehouse A"
1061,Millet,1088,0.97,"Healthy Grains",406,20-02-2025,43A0,"Warehouse B"
1139,Wheat,1175,2.76,"Grain Masters",304,04-02-2025,USKG,"Warehouse B"
1842,Rice,1421,2.91,"Old Mill",221,05-02-2025,1KUQ,"Warehouse B"
1118,Quinoa,739,1.18,"XYZ Grains Co.",313,07-02-2025,ZDFS,"Warehouse C"
1989,Sorghum,181,0.88,"XYZ Grains Co.",245,24-01-2025,E0IQ,"Warehouse A"
1106,Rye,713,1.92,"Organic Grains",120,29-01-2025,5HPG,"Warehouse C"
1961,Corn,1374,1.59,"Healthy Grains",458,28-01-2025,1I27,"Warehouse C"
1251,Buckwheat,213,0.91,"Old Mill",277,18-02-2025,QROS,"Warehouse B"
1746,Corn,606,1.73,"Grain Masters",440,24-01-2025,O809,"Warehouse B"
1897,Corn,937,2.3,"Grain Masters",333,12-02-2025,C8XS,"Warehouse B"
1415,Quinoa,714,1.86,"Old Mill",231,23-01-2025,E7KW,"Warehouse C"
1444,Wheat,566,2.44,"Old Mill",190,18-02-2025,K5JN,"Warehouse B"
1754,Rice,532,1.63,"Organic Grains",413,26-01-2025,1D69,"Warehouse B"
1306,Rice,452,1.03,"Healthy Grains",290,24-01-2025,7C4M,"Warehouse B"
1391,Corn,1498,1.74,"ABC Farms",416,19-02-2025,AFLL,"Warehouse B"
1632,Quinoa,839,1.51,"XYZ Grains Co.",277,09-02-2025,9H8B,"Warehouse C"
1763,Rice,1231,1.65,"Organic Grains",121,12-02-2025,ZCLK,"Warehouse C"
1674,Corn,924,1.68,"Grain Masters",433,16-02-2025,2B7W,"Warehouse C"
1389,Rye,706,1.55,"ABC Farms",430,21-01-2025,0RA2,"Warehouse B"
1576,Corn,308,2.37,"Old Mill",360,19-02-2025,P3W2,"Warehouse A"
1041,Sorghum,1186,2.74,"ABC Farms",289,26-01-2025,BUYJ,"Warehouse A"
1805,Rye,222,2.98,"Old Mill",304,04-02-2025,PC2R,"Warehouse B"
1496,Sorghum,1226,2.2,"Grains World",355,31-01-2025,6PPT,"Warehouse B"
1537,Wheat,672,2.78,"Old Mill",483,18-02-2025,GRV3,"Warehouse B"
1491,Corn,281,2.54,"ABC Farms",478,12-02-2025,MNNM,"Warehouse C"
1644,Rice,541,0.78,"XYZ Grains Co.",202,30-01-2025,Q1JG,"Warehouse C"
1861,Sorghum,470,2.9,"Organic Grains",128,22-01-2025,EFOG,"Warehouse B"
1309,Wheat,880,1.34,"XYZ Grains Co.",499,08-02-2025,ENEA,"Warehouse B"
1785,Wheat,719,0.85,"Organic Grains",351,17-02-2025,4GZ0,"Warehouse C"
1369,Millet,1108,2.8,"Healthy Grains",148,10-02-2025,7JOL,"Warehouse C"
1592,Rye,302,0.91,"XYZ Grains Co.",431,31-01-2025,RJDE,"Warehouse C"
1226,Corn,1279,1.02,"Grain Masters",457,17-02-2025,H5B1,"Warehouse A"
1932,Oats,944,0.81,"Healthy Grains",462,29-01-2025,UFVB,"Warehouse C"
1111,Wheat,448,2.82,"Grains World",161,22-01-2025,QN30,"Warehouse B"
1082,Wheat,869,1.36,"ABC Farms",169,02-02-2025,LWIF,"Warehouse B"
1847,Rice,112,2.44,"Healthy Grains",230,30-01-2025,CR8R,"Warehouse B"
1463,Millet,495,1.74,"Grain Masters",191,15-02-2025,VHAF,"Warehouse A"
1529,Sorghum,794,2.28,"ABC Farms",291,11-02-2025,XXI6,"Warehouse A"
1337,Millet,1045,1.89,"Grain Masters",338,13-02-2025,017L,"Warehouse C"
1891,Buckwheat,756,2.01,"Healthy Grains",234,31-01-2025,F3CV,"Warehouse C"
1530,Rice,1327,2.38,"Healthy Grains",485,26-01-2025,O77S,"Warehouse C"
1098,Buckwheat,668,0.56,"ABC Farms",459,29-01-2025,FA8Y,"Warehouse B"
1470,Sorghum,1165,2.66,"Grains World",393,22-01-2025,OFO4,"Warehouse B"
1245,Wheat,1089,2.24,"Organic Grains",419,31-01-2025,NDW1,"Warehouse B"
1473,Buckwheat,183,1.89,"XYZ Grains Co.",129,05-02-2025,19TO,"Warehouse C"
1571,Sorghum,964,1.28,"XYZ Grains Co.",275,30-01-2025,BMJN,"Warehouse B"
1250,Quinoa,791,1.59,"XYZ Grains Co.",253,16-02-2025,YMZ1,"Warehouse A"
1504,Rice,234,2.31,"ABC Farms",342,29-01-2025,I9PL,"Warehouse B"
1352,Rice,649,1.18,"Organic Grains",313,05-02-2025,OMB6,"Warehouse B"
1879,Millet,980,2.5,"Healthy Grains",376,14-02-2025,D74G,"Warehouse B"
1211,Sorghum,212,1.19,"Grains World",273,21-01-2025,O96E,"Warehouse C"
1501,Rye,629,2.21,"ABC Farms",451,15-02-2025,3VND,"Warehouse B"
1093,Buckwheat,776,2.78,"Grain Masters",383,08-02-2025,8PIS,"Warehouse C"
1658,Rye,347,2.33,"Grains World",387,23-01-2025,PJ9O,"Warehouse C"
1925,Rye,1369,2.01,"XYZ Grains Co.",176,12-02-2025,CAB6,"Warehouse C"
1371,Oats,1318,1.67,"Grains World",125,21-01-2025,QW0P,"Warehouse A"
1137,Barley,481,1.1,"Organic Grains",497,18-02-2025,U2H9,"Warehouse B"
1460,Rice,1086,1.12,"ABC Farms",180,18-02-2025,HIPB,"Warehouse B"
1189,Buckwheat,252,1.39,"Grains World",130,25-01-2025,RCXK,"Warehouse A"
1089,Quinoa,1070,2.26,"XYZ Grains Co.",178,25-01-2025,19WW,"Warehouse B"
1748,Sorghum,1041,1.55,"Organic Grains",263,09-02-2025,0IHO,"Warehouse A"
1140,Buckwheat,723,2.2,"XYZ Grains Co.",297,04-02-2025,YHT7,"Warehouse A"
1762,Buckwheat,109,1.5,"Old Mill",262,28-01-2025,YD45,"Warehouse C"
1006,Corn,1272,2.28,"XYZ Grains Co.",483,20-02-2025,ESJJ,"Warehouse A"
1953,Barley,569,2.55,"ABC Farms",206,02-02-2025,QWW6,"Warehouse B"
1164,Sorghum,1110,2.92,"ABC Farms",489,15-02-2025,JP24,"Warehouse B"
1133,Quinoa,778,0.66,"Grains World",318,10-02-2025,EGQ0,"Warehouse C"
1064,Corn,947,0.66,"Organic Grains",234,06-02-2025,O6IA,"Warehouse C"
1492,Sorghum,1243,1.11,"ABC Farms",497,22-01-2025,DREU,"Warehouse A"
1605,Wheat,148,0.59,"Organic Grains",235,19-02-2025,1RQU,"Warehouse A"
1647,Oats,1387,1.41,"Organic Grains",265,11-02-2025,MTB6,"Warehouse A"
1213,Rice,903,0.93,"Organic Grains",305,25-01-2025,7D19,"Warehouse A"
1130,Rye,204,1.16,"Old Mill",103,05-02-2025,4ZJS,"Warehouse C"
1391,Corn,958,1.86,"Old Mill",302,12-02-2025,VQJZ,"Warehouse A"
1512,Millet,1187,1.69,"Old Mill",418,28-01-2025,AQGM,"Warehouse B"
1582,Rye,1080,0.89,"Grains World",271,22-01-2025,Z3RA,"Warehouse A"
1320,Millet,217,1.72,"Grains World",245,02-02-2025,BRJ0,"Warehouse A"
1818,Oats,1497,1.49,"Grain Masters",241,11-02-2025,ERVR,"Warehouse A"
1994,Barley,1054,2.81,"ABC Farms",237,10-02-2025,51N9,"Warehouse B"
1209,Quinoa,1293,1.41,"Grain Masters",296,21-01-2025,BET6,"Warehouse A"
1932,Quinoa,968,0.56,"Grains World",124,31-01-2025,ZDC3,"Warehouse A"
1715,Millet,921,1.55,"Grains World",251,09-02-2025,N4GI,"Warehouse C"
1036,Buckwheat,260,1.53,"Old Mill",334,05-02-2025,09OL,"Warehouse B"
1138,Rice,1250,1.92,"XYZ Grains Co.",211,25-01-2025,1NDZ,"Warehouse B"
1410,Millet,800,1.24,"Old Mill",459,22-01-2025,HRNX,"Warehouse C"
1717,Corn,591,1.71,"Organic Grains",422,07-02-2025,VXB9,"Warehouse B"
1808,Rice,641,2.35,"Old Mill",169,10-02-2025,A2KX,"Warehouse A"
1763,Millet,216,2.18,"ABC Farms",301,19-02-2025,KGCV,"Warehouse A"
1866,Rye,1301,2.98,"ABC Farms",266,29-01-2025,D5H6,"Warehouse A"
1722,Buckwheat,834,2.5,"Organic Grains",133,26-01-2025,Y2CH,"Warehouse C"
1885,Corn,495,2.62,"Grains World",167,07-02-2025,EF6Z,"Warehouse B"
1602,Corn,1291,2.41,"Organic Grains",383,27-01-2025,YSJB,"Warehouse B"
1825,Sorghum,992,1.84,"Healthy Grains",457,26-01-2025,K4KA,"Warehouse A"
1228,Sorghum,137,1.18,"Healthy Grains",221,27-01-2025,OYSI,"Warehouse B"
1445,Sorghum,795,2.88,"Healthy Grains",130,04-02-2025,9RL3,"Warehouse B"
1400,Buckwheat,1304,0.53,"Old Mill",286,31-01-2025,5JNN,"Warehouse B"
1176,Sorghum,131,0.75,"Grain Masters",430,16-02-2025,ATHX,"Warehouse C"
1985,Barley,840,2.56,"Organic Grains",255,21-01-2025,IKOR,"Warehouse A"
1314,Rye,475,2.41,"Organic Grains",270,24-01-2025,2J1U,"Warehouse A"
1850,Oats,937,1.02,"Healthy Grains",481,27-01-2025,AYQC,"Warehouse A"
1179,Rye,686,2.4,"Healthy Grains",429,03-02-2025,TK8I,"Warehouse A"
1923,Wheat,1323,1.25,"Grain Masters",378,31-01-2025,2MAN,"Warehouse B"
1718,Oats,910,0.7,"Grain Masters",428,26-01-2025,MVFY,"Warehouse C"
1034,Oats,789,1.16,"Old Mill",287,03-02-2025,I3FJ,"Warehouse A"
1307,Oats,1297,2.37,"Grain Masters",181,01-02-2025,I96W,"Warehouse B"
1993,Sorghum,552,2.25,"ABC Farms",363,29-01-2025,4C8B,"Warehouse A"
1993,Wheat,825,2.07,"Grain Masters",336,10-02-2025,4HUF,"Warehouse B"
1566,Quinoa,506,2.76,"Organic Grains",108,14-02-2025,HYLN,"Warehouse A"
1067,Oats,627,0.57,"XYZ Grains Co.",458,14-02-2025,CIQ0,"Warehouse C"
1316,Rye,364,1.47,"Grain Masters",279,03-02-2025,9ST5,"Warehouse A"
1120,Quinoa,1169,0.69,"XYZ Grains Co.",105,12-02-2025,884F,"Warehouse A"
1080,Rice,721,2.67,"XYZ Grains Co.",112,30-01-2025,VOGT,"Warehouse A"
1198,Corn,1192,2.19,"Grains World",251,15-02-2025,ECKA,"Warehouse C"
1689,Sorghum,1198,1.23,"Healthy Grains",293,13-02-2025,40KX,"Warehouse A"
1848,Corn,824,0.88,"Old Mill",129,09-02-2025,PJ26,"Warehouse A"
1368,Millet,460,2.05,"Healthy Grains",474,05-02-2025,65DX,"Warehouse B"
1075,Buckwheat,667,2.86,"XYZ Grains Co.",168,27-01-2025,G1DM,"Warehouse C"
1218,Sorghum,458,2.87,"Old Mill",294,14-02-2025,HAX9,"Warehouse B"
1466,Millet,944,0.67,"Grain Masters",151,29-01-2025,F1B1,"Warehouse A"
1152,Sorghum,980,1.03,"ABC Farms",163,07-02-2025,59IE,"Warehouse B"
1917,Wheat,1431,2.49,"ABC Farms",279,13-02-2025,ITPZ,"Warehouse B"
1759,Buckwheat,990,0.53,"XYZ Grains Co.",193,02-02-2025,2KMC,"Warehouse B"
1772,Oats,1367,2.4,"Old Mill",100,07-02-2025,H2M5,"Warehouse B"
1204,Sorghum,805,0.75,"Organic Grains",461,05-02-2025,929D,"Warehouse C"
1643,Barley,1500,1.14,"Old Mill",117,22-01-2025,R4CN,"Warehouse C"
1918,Sorghum,268,1.18,"Healthy Grains",318,22-01-2025,DXJC,"Warehouse A"
1972,Buckwheat,946,1.4,"Grain Masters",281,13-02-2025,ETSI,"Warehouse C"
1846,Sorghum,650,1.51,"Organic Grains",206,25-01-2025,R1NA,"Warehouse B"
1933,Buckwheat,1013,2.49,"Grains World",421,13-02-2025,P5FT,"Warehouse A"
1115,Corn,347,0.87,"ABC Farms",453,20-02-2025,6Z6J,"Warehouse A"
1343,Quinoa,935,1.86,"Organic Grains",252,23-01-2025,9X94,"Warehouse B"
1594,Corn,400,2.42,"Grain Masters",278,26-01-2025,HYD5,"Warehouse A"
1533,Barley,1107,2.68,"ABC Farms",416,07-02-2025,YYSC,"Warehouse C"
1148,Millet,962,1.12,"Grains World",162,18-02-2025,2YLH,"Warehouse C"
1980,Corn,117,0.78,"Organic Grains",459,23-01-2025,EPG0,"Warehouse B"
1626,Sorghum,972,1.41,"Grain Masters",241,05-02-2025,US5H,"Warehouse C"
1746,Rice,1157,1.3,"Grain Masters",391,06-02-2025,9RQ9,"Warehouse C"
1601,Barley,545,1.18,"Old Mill",195,07-02-2025,I5YG,"Warehouse A"
1026,Rye,1047,0.57,"XYZ Grains Co.",450,04-02-2025,OSMR,"Warehouse B"
1622,Millet,1392,0.75,"Organic Grains",391,14-02-2025,HRS6,"Warehouse A"
1684,Corn,1389,2.72,"XYZ Grains Co.",384,29-01-2025,BU3N,"Warehouse B"
1884,Barley,309,0.92,"Healthy Grains",392,03-02-2025,PP0G,"Warehouse A"
1956,Buckwheat,717,1.99,"Grains World",445,03-02-2025,7QZP,"Warehouse C"
1574,Wheat,223,1.72,"Healthy Grains",335,29-01-2025,GX89,"Warehouse B"
1064,Rice,692,2.14,"Organic Grains",389,19-02-2025,5764,"Warehouse B"
1358,Rye,411,2.38,"ABC Farms",434,12-02-2025,VLJK,"Warehouse A"
1334,Buckwheat,380,0.55,"Organic Grains",172,18-02-2025,89O6,"Warehouse C"
1970,Rye,796,0.61,"ABC Farms",131,26-01-2025,KS9B,"Warehouse B"
1169,Buckwheat,585,1.02,"Old Mill",306,25-01-2025,DQB5,"Warehouse C"
1364,Oats,828,2.64,"Old Mill",404,31-01-2025,KLKQ,"Warehouse C"
1841,Rice,425,2.85,"Organic Grains",195,28-01-2025,DBY2,"Warehouse C"
1788,Wheat,1262,1.47,"Grain Masters",301,07-02-2025,RKRD,"Warehouse C"
1886,Corn,184,2.78,"Grain Masters",393,17-02-2025,XQYT,"Warehouse C"
1773,Barley,883,2.42,"Organic Grains",398,09-02-2025,F661,"Warehouse B"
1001,Wheat,174,0.9,"Organic Grains",361,07-02-2025,PHFU,"Warehouse A"
1259,Rice,1312,2.43,"ABC Farms",341,25-01-2025,5QJU,"Warehouse B"
1045,Rice,850,2.62,"ABC Farms",360,23-01-2025,97FI,"Warehouse B"
1999,Quinoa,1196,1.18,"Grain Masters",493,26-01-2025,ESGJ,"Warehouse B"
1189,Barley,684,0.93,"Old Mill",282,07-02-2025,CZ4A,"Warehouse A"
1764,Barley,1499,1.39,"Organic Grains",419,02-02-2025,HAXL,"Warehouse C"
1514,Barley,497,1.23,"Grains World",282,20-02-2025,ASAT,"Warehouse B"
1326,Wheat,656,0.57,"ABC Farms",478,29-01-2025,TRL1,"Warehouse C"
1165,Buckwheat,256,2.57,"ABC Farms",433,11-02-2025,LMVH,"Warehouse C"
1661,Millet,1048,2.39,"Grain Masters",318,24-01-2025,Y741,"Warehouse B"
1231,Sorghum,712,2.77,"XYZ Grains Co.",191,30-01-2025,S9RY,"Warehouse B"
1184,Wheat,1407,2.31,"Healthy Grains",101,20-02-2025,GWEO,"Warehouse B"
1328,Rice,1272,1.98,"XYZ Grains Co.",500,25-01-2025,0FJ6,"Warehouse B"
1063,Barley,138,0.98,"Grain Masters",425,22-01-2025,FG93,"Warehouse B"
1820,Rice,458,2.26,"Old Mill",397,02-02-2025,5KWA,"Warehouse C"
1788,Rye,906,1.76,"Organic Grains",325,17-02-2025,JMRJ,"Warehouse C"
1722,Quinoa,293,1.55,"ABC Farms",377,08-02-2025,P4NY,"Warehouse B"
1319,Buckwheat,858,1.48,"Healthy Grains",334,26-01-2025,FPG6,"Warehouse B"
1429,Sorghum,980,1.25,"Healthy Grains",161,14-02-2025,8V92,"Warehouse B"
1141,Wheat,1465,2.71,"Organic Grains",116,09-02-2025,USDU,"Warehouse B"
1096,Oats,885,0.72,"XYZ Grains Co.",399,25-01-2025,RFYC,"Warehouse B"
1719,Rice,1139,1.18,"XYZ Grains Co.",136,28-01-2025,10X3,"Warehouse B"
1830,Millet,1268,2.14,"XYZ Grains Co.",355,18-02-2025,L28Y,"Warehouse C"
1757,Buckwheat,305,2.92,"Grains World",280,04-02-2025,MXUD,"Warehouse A"
1312,Rice,1095,1.87,"Grains World",251,26-01-2025,SK7O,"Warehouse B"
1437,Corn,904,1.77,"Old Mill",172,31-01-2025,PXTI,"Warehouse C"
1130,Corn,255,2.02,"Grain Masters",199,31-01-2025,KPZ7,"Warehouse A"
1318,Rye,1385,2.48,"Organic Grains",433,12-02-2025,635Q,"Warehouse C"
1753,Rice,825,0.92,"Grain Masters",467,22-01-2025,6RYZ,"Warehouse C"
1386,Rice,523,2.64,"Organic Grains",292,23-01-2025,OR1E,"Warehouse B"
1668,Buckwheat,458,1.31,"Grains World",136,23-01-2025,G0ZP,"Warehouse B"
1043,Buckwheat,525,0.95,"Organic Grains",493,29-01-2025,4IYO,"Warehouse A"
1228,Rice,172,0.8,"XYZ Grains Co.",318,26-01-2025,JHV9,"Warehouse A"
1061,Rye,717,1.82,"XYZ Grains Co.",342,26-01-2025,4DSE,"Warehouse B"
1085,Barley,186,1.89,"Grain Masters",451,09-02-2025,9YKQ,"Warehouse B"
1711,Rice,524,0.79,"Old Mill",482,12-02-2025,UQWS,"Warehouse C"
1253,Oats,1011,2.47,"Grain Masters",150,29-01-2025,6YJF,"Warehouse B"
1451,Barley,807,1.91,"ABC Farms",238,20-02-2025,3KVC,"Warehouse B"
1947,Millet,1107,0.97,"Grain Masters",348,04-02-2025,RYVC,"Warehouse C"
1101,Quinoa,145,0.63,"Organic Grains",123,08-02-2025,5362,"Warehouse A"
1223,Barley,522,1.75,"Healthy Grains",148,15-02-2025,TH86,"Warehouse A"
1211,Millet,901,1.53,"Organic Grains",211,04-02-2025,8TMC,"Warehouse A"
1345,Oats,816,1.44,"Grains World",474,13-02-2025,GUUS,"Warehouse A"
1795,Rice,712,0.74,"Healthy Grains",452,27-01-2025,ZLPS,"Warehouse B"
1295,Wheat,1316,2.48,"Old Mill",139,20-02-2025,8RXH,"Warehouse C"
1905,Barley,1361,2.78,"Grain Masters",480,02-02-2025,ESU9,"Warehouse B"
1641,Millet,373,2.03,"ABC Farms",395,22-01-2025,U4PL,"Warehouse B"
1877,Rye,624,1.38,"Old Mill",437,13-02-2025,RY0E,"Warehouse A"
1785,Millet,364,0.77,"Old Mill",214,30-01-2025,F8SY,"Warehouse A"
1568,Sorghum,768,1.39,"Old Mill",288,29-01-2025,NJNG,"Warehouse B"
1760,Wheat,610,1.5,"Old Mill",427,27-01-2025,VW9N,"Warehouse B"
1561,Quinoa,1272,2.82,"XYZ Grains Co.",419,16-02-2025,AJG0,"Warehouse B"
1058,Millet,1381,0.95,"XYZ Grains Co.",374,10-02-2025,E4O4,"Warehouse A"
1018,Oats,595,1.3,"Grains World",264,26-01-2025,KZUI,"Warehouse A"
1892,Wheat,942,2.09,"Organic Grains",169,20-02-2025,434J,"Warehouse B"
1823,Oats,1037,1.53,"XYZ Grains Co.",471,22-01-2025,UIG3,"Warehouse C"
1723,Oats,947,2.63,"ABC Farms",377,04-02-2025,63KM,"Warehouse C"
1307,Sorghum,1261,1.76,"ABC Farms",308,12-02-2025,8H4K,"Warehouse A"
1288,Corn,1030,2.66,"Organic Grains",240,01-02-2025,62RG,"Warehouse C"
1069,Millet,1467,1.79,"Grain Masters",165,24-01-2025,V1LQ,"Warehouse A"
1651,Rice,383,2.14,"Grain Masters",377,30-01-2025,IJ1D,"Warehouse A"
1412,Barley,939,0.66,"ABC Farms",118,08-02-2025,U3LF,"Warehouse B"
1341,Corn,1185,2.28,"Old Mill",322,16-02-2025,CMAU,"Warehouse A"
1824,Buckwheat,1157,2.37,"Organic Grains",445,19-02-2025,VW27,"Warehouse A"
1868,Rice,700,2.73,"ABC Farms",348,27-01-2025,T16T,"Warehouse C"
1195,Corn,343,0.98,"Old Mill",330,15-02-2025,RNTH,"Warehouse B"
1362,Rye,465,1.79,"Old Mill",377,16-02-2025,BSPX,"Warehouse C"
1667,Rice,502,2.75,"Old Mill",489,26-01-2025,05DT,"Warehouse B"
1509,Wheat,1316,1.65,"Grains World",191,30-01-2025,LPI2,"Warehouse A"
1647,Sorghum,439,1.91,"Grains World",446,04-02-2025,PSZ7,"Warehouse A"
1830,Oats,1215,0.59,"ABC Farms",181,17-02-2025,O4WZ,"Warehouse A"
1954,Wheat,181,1.53,"Old Mill",394,13-02-2025,80U2,"Warehouse A"
1906,Rice,485,0.69,"Healthy Grains",430,26-01-2025,AGC7,"Warehouse A"
1325,Wheat,1042,1.44,"Grain Masters",463,10-02-2025,2FC9,"Warehouse C"
1695,Rye,675,2.36,"Organic Grains",385,30-01-2025,I029,"Warehouse C"
1500,Rice,713,0.71,"ABC Farms",500,08-02-2025,AXS1,"Warehouse C"
1073,Oats,658,0.66,"ABC Farms",348,16-02-2025,QCP1,"Warehouse B"
1520,Corn,1375,2.06,"ABC Farms",263,11-02-2025,BC4A,"Warehouse B"
1845,Millet,682,1.91,"Old Mill",442,03-02-2025,PCTJ,"Warehouse B"
1855,Corn,884,0.74,"Old Mill",373,30-01-2025,S87I,"Warehouse B"
1866,Rice,1115,1.2,"Grain Masters",108,24-01-2025,SDO1,"Warehouse B"
1944,Wheat,179,1.31,"ABC Farms",344,20-02-2025,MG9A,"Warehouse B"
1750,Sorghum,451,0.97,"Grain Masters",387,01-02-2025,IW8L,"Warehouse B"
1274,Sorghum,1131,1.68,"Organic Grains",186,09-02-2025,3Z45,"Warehouse B"
1563,Millet,480,1.29,"Grains World",361,06-02-2025,EE4E,"Warehouse C"
1640,Barley,1458,2.38,"Old Mill",255,17-02-2025,60TX,"Warehouse A"
1202,Buckwheat,972,1.6,"XYZ Grains Co.",251,03-02-2025,6FVA,"Warehouse A"
1695,Barley,651,2.59,"Old Mill",466,26-01-2025,QW15,"Warehouse B"
1426,Corn,1062,1.81,"Healthy Grains",214,29-01-2025,SGMM,"Warehouse C"
1014,Quinoa,647,2.44,"Grains World",479,09-02-2025,SZ2G,"Warehouse B"
1076,Rye,1068,1.41,"Old Mill",287,27-01-2025,DHLM,"Warehouse A"
1144,Corn,1051,2.2,"Healthy Grains",220,23-01-2025,FS7H,"Warehouse A"
1571,Sorghum,317,0.93,"Grains World",386,11-02-2025,DZDZ,"Warehouse A"
1601,Oats,726,1.51,"Healthy Grains",388,27-01-2025,QZET,"Warehouse A"
1944,Barley,690,1.15,"Healthy Grains",176,16-02-2025,HKI5,"Warehouse C"
1131,Quinoa,1331,2.45,"Organic Grains",408,10-02-2025,OQGO,"Warehouse B"
1884,Corn,783,0.78,"Old Mill",314,15-02-2025,VVZC,"Warehouse B"
1241,Millet,1028,2.95,"ABC Farms",375,23-01-2025,QJMJ,"Warehouse B"
1677,Buckwheat,1342,0.91,"ABC Farms",208,10-02-2025,S459,"Warehouse B"
1542,Millet,1433,1.55,"XYZ Grains Co.",159,26-01-2025,09IL,"Warehouse A"
1999,Barley,1168,2.84,"Organic Grains",158,06-02-2025,4K73,"Warehouse A"
1584,Barley,1077,0.64,"XYZ Grains Co.",152,21-01-2025,116E,"Warehouse B"
1105,Millet,1006,2.49,"Organic Grains",213,05-02-2025,XGRD,"Warehouse B"
1105,Wheat,1429,1.72,"Grain Masters",178,08-02-2025,6HLD,"Warehouse A"
1715,Buckwheat,1487,2.93,"Old Mill",436,01-02-2025,TLYY,"Warehouse A"
1511,Oats,572,1.53,"Grains World",463,07-02-2025,WHRE,"Warehouse A"
1875,Wheat,118,2.52,"Old Mill",473,24-01-2025,A3U5,"Warehouse B"
1926,Rye,1244,0.8,"Grain Masters",425,05-02-2025,KA8O,"Warehouse B"
1120,Millet,363,1.89,"Organic Grains",201,03-02-2025,ZP8G,"Warehouse C"
1909,Quinoa,1177,0.93,"Healthy Grains",392,13-02-2025,SKQ6,"Warehouse B"
1024,Oats,613,1.34,"Organic Grains",268,23-01-2025,3JIG,"Warehouse B"
1814,Rice,375,2.42,"Grain Masters",260,30-01-2025,3O3T,"Warehouse C"
1630,Corn,1479,2.95,"Grain Masters",264,20-02-2025,QW4P,"Warehouse A"
1894,Wheat,1431,3,"Healthy Grains",300,09-02-2025,J4I3,"Warehouse B"
1522,Rye,1029,0.87,"Healthy Grains",179,26-01-2025,24CF,"Warehouse B"
1974,Buckwheat,621,2.63,"XYZ Grains Co.",137,16-02-2025,EVRA,"Warehouse C"
1463,Quinoa,1388,1.3,"Grain Masters",146,10-02-2025,CGBX,"Warehouse B"
1106,Rye,1362,1.74,"Grains World",302,28-01-2025,N53T,"Warehouse B"
1005,Corn,1066,2.7,"Organic Grains",253,16-02-2025,ANDE,"Warehouse A"
1382,Oats,357,0.8,"ABC Farms",459,14-02-2025,5BIK,"Warehouse C"
1007,Wheat,1338,1.2,"Old Mill",242,04-02-2025,3BQL,"Warehouse A"
1846,Barley,1035,2.97,"Healthy Grains",371,09-02-2025,OQXE,"Warehouse B"
1190,Wheat,1115,1.69,"Old Mill",188,05-02-2025,SC3A,"Warehouse C"
1932,Barley,417,2.09,"ABC Farms",478,30-01-2025,AVSW,"Warehouse C"
1459,Sorghum,411,2.45,"XYZ Grains Co.",317,12-02-2025,BZ1K,"Warehouse C"
1400,Quinoa,693,2.96,"Healthy Grains",175,27-01-2025,G3JH,"Warehouse B"
1632,Rye,768,0.54,"Organic Grains",160,18-02-2025,KVA5,"Warehouse B"
1273,Sorghum,1126,1.83,"Grains World",307,13-02-2025,IQA9,"Warehouse B"
1787,Rye,594,1.06,"Grain Masters",327,24-01-2025,2G4M,"Warehouse C"
1594,Sorghum,261,2.6,"Grain Masters",325,12-02-2025,IUQK,"Warehouse B"
1215,Buckwheat,263,2.81,"Grain Masters",106,02-02-2025,TWNO,"Warehouse B"
1791,Wheat,977,2,"Grains World",440,04-02-2025,AXSC,"Warehouse A"
1924,Quinoa,888,0.6,"Old Mill",376,01-02-2025,3L3M,"Warehouse A"
1923,Buckwheat,1237,2.75,"Healthy Grains",317,06-02-2025,05UB,"Warehouse A"
1668,Oats,1363,0.67,"Healthy Grains",386,12-02-2025,AOSI,"Warehouse A"
1027,Millet,196,1.73,"ABC Farms",287,26-01-2025,MECL,"Warehouse C"
1580,Oats,313,1.54,"Organic Grains",278,05-02-2025,N25R,"Warehouse A"
1373,Wheat,1093,1.56,"Healthy Grains",332,03-02-2025,0ACK,"Warehouse A"
1612,Wheat,408,2.6,"Organic Grains",429,26-01-2025,1N9U,"Warehouse A"
1769,Rye,746,2.29,"Organic Grains",306,30-01-2025,BUHB,"Warehouse B"
1903,Quinoa,1259,1.8,"Organic Grains",172,27-01-2025,IMKO,"Warehouse C"
1297,Millet,923,2.61,"Grain Masters",228,16-02-2025,77IK,"Warehouse A"
1183,Rice,339,1.28,"Grain Masters",279,07-02-2025,XULT,"Warehouse C"
1121,Wheat,236,2.09,"Old Mill",421,24-01-2025,C0DF,"Warehouse B"
1322,Buckwheat,938,1.83,"Grain Masters",317,13-02-2025,HMHH,"Warehouse A"
1688,Corn,102,1.06,"Grains World",277,11-02-2025,BAQM,"Warehouse B"
1004,Sorghum,433,0.75,"Grain Masters",246,06-02-2025,3GGO,"Warehouse C"
1118,Oats,218,2.61,"Organic Grains",373,18-02-2025,WJLJ,"Warehouse B"
1945,Rice,1433,2.22,"Grains World",252,12-02-2025,DI5G,"Warehouse B"
1222,Wheat,237,2.5,"Organic Grains",128,21-01-2025,OQ7Y,"Warehouse A"
1037,Barley,1415,2.95,"Healthy Grains",373,29-01-2025,4VEW,"Warehouse C"
1997,Wheat,745,2.54,"Healthy Grains",363,23-01-2025,SGPD,"Warehouse A"
1595,Sorghum,1483,1.86,"XYZ Grains Co.",204,16-02-2025,UF4D,"Warehouse A"
